date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:49:01	71073/71073	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225786325b-115a1%22	http://www.mindvalley.com/blog/wp-content/uploads/2016/07/Afest-Facbook-Cancun-2016_3-1024x378-1.jpg	C:/My%20Web%20Sites/SaskPls/www.mindvalley.com/blog/wp-content/uploads/2016/07/Afest-Facbook-Cancun-2016_3-1024x378-1.jpg	(from http://www.mindvalley.com/blog/category/announcements/)
13:49:20	104545/104545	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22560ba7c7-19861%22	http://www.mindvalley.com/blog/wp-content/uploads/2015/09/MVHQ29e-1140x641.jpg	C:/My%20Web%20Sites/SaskPls/www.mindvalley.com/blog/wp-content/uploads/2015/09/MVHQ29e-1140x641.jpg	(from http://www.mindvalley.com/blog/category/announcements/)
13:49:24	17340/17340	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225786325b-43bc%22	http://www.mindvalley.com/blog/wp-content/uploads/2016/07/Afest-Facbook-Cancun-2016_3-1024x378-1-360x200.jpg	C:/My%20Web%20Sites/SaskPls/www.mindvalley.com/blog/wp-content/uploads/2016/07/Afest-Facbook-Cancun-2016_3-1024x378-1-360x200.jpg	(from http://www.mindvalley.com/blog/category/announcements/)
13:49:24	135412/135412	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225742a2e9-210f4%22	http://www.mindvalley.com/blog/wp-content/uploads/2016/05/cover-image-vishen-1140x641.jpg	C:/My%20Web%20Sites/SaskPls/www.mindvalley.com/blog/wp-content/uploads/2016/05/cover-image-vishen-1140x641.jpg	(from http://www.mindvalley.com/blog/category/announcements/)
13:49:27	100862/100862	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202017%2019:49:25%20GMT	http://www.mindvalley.com/blog/announcements/mindvalley-academy-2016/	C:/My%20Web%20Sites/SaskPls/www.mindvalley.com/blog/announcements/mindvalley-academy-2016/index.html	(from http://www.mindvalley.com/blog/category/announcements/)
13:49:29	25478/25478	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22568203b5-6386%22	http://www.mindvalley.com/blog/wp-content/uploads/2015/12/Elula-Collection-360x200.jpg	C:/My%20Web%20Sites/SaskPls/www.mindvalley.com/blog/wp-content/uploads/2015/12/Elula-Collection-360x200.jpg	(from http://www.mindvalley.com/blog/category/announcements/)
13:49:31	97964/97964	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202017%2019:49:30%20GMT	http://www.mindvalley.com/blog/author/vishen/	C:/My%20Web%20Sites/SaskPls/www.mindvalley.com/blog/author/vishen/index.html	(from http://www.mindvalley.com/blog/category/announcements/)
13:49:35	48155/48155	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2255dc05c6-bc1b%22	http://www.mindvalley.com/blog/wp-content/uploads/2015/08/soulvana-logo-jpeg.jpg	C:/My%20Web%20Sites/SaskPls/www.mindvalley.com/blog/wp-content/uploads/2015/08/soulvana-logo-jpeg.jpg	(from http://www.mindvalley.com/blog/category/announcements/)
13:49:36	91893/91893	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202017%2019:49:35%20GMT	http://www.mindvalley.com/blog/announcements/a-new-movement-in-spirituality-introducing-soulvana-a-school-for-the-soul/	C:/My%20Web%20Sites/SaskPls/www.mindvalley.com/blog/announcements/a-new-movement-in-spirituality-introducing-soulvana-a-school-for-the-soul/index.html	(from http://www.mindvalley.com/blog/category/announcements/)
13:49:49	395989/395989	---MCZ	200	added ('OK')	image/png	etag:W/%2257b9b07b-60ad5%22	http://www.mindvalley.com/blog/wp-content/uploads/2016/08/Screen-Shot-2016-08-21-at-9.44.38-PM.png	C:/My%20Web%20Sites/SaskPls/www.mindvalley.com/blog/wp-content/uploads/2016/08/Screen-Shot-2016-08-21-at-9.44.38-PM.png	(from http://www.mindvalley.com/blog/category/announcements/)
13:49:51	77053/77053	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202017%2019:49:50%20GMT	http://www.mindvalley.com/blog/category/soulvana/	C:/My%20Web%20Sites/SaskPls/www.mindvalley.com/blog/category/soulvana/index.html	(from http://www.mindvalley.com/blog/category/announcements/)
13:49:53	8538/8538	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22561244b1-215a%22	http://www.mindvalley.com/blog/wp-content/uploads/2015/10/Mindvalley-Indian-Culture-Day-2015-165x75.jpeg	C:/My%20Web%20Sites/SaskPls/www.mindvalley.com/blog/wp-content/uploads/2015/10/Mindvalley-Indian-Culture-Day-2015-165x75.jpg	(from http://www.mindvalley.com/blog/category/announcements/)
13:49:55	102693/102693	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202017%2019:49:54%20GMT	http://www.mindvalley.com/blog/announcements/awesomeness-fest-goes-back-to-where-it-all-began/	C:/My%20Web%20Sites/SaskPls/www.mindvalley.com/blog/announcements/awesomeness-fest-goes-back-to-where-it-all-began/index.html	(from http://www.mindvalley.com/blog/category/announcements/)
13:49:56	4847/4847	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22560ba7c7-12ef%22	http://www.mindvalley.com/blog/wp-content/uploads/2015/09/MVHQ29e-165x75.jpg	C:/My%20Web%20Sites/SaskPls/www.mindvalley.com/blog/wp-content/uploads/2015/09/MVHQ29e-165x75.jpg	(from http://www.mindvalley.com/blog/category/announcements/)
13:49:58	95656/95656	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202017%2019:49:57%20GMT	http://www.mindvalley.com/blog/announcements/scam-warning-mindvalley/	C:/My%20Web%20Sites/SaskPls/www.mindvalley.com/blog/announcements/scam-warning-mindvalley/index.html	(from http://www.mindvalley.com/blog/category/announcements/)
13:50:04	30190/30190	---MCZ	200	added ('OK')	image/png	etag:W/%22585d8087-75ee%22	http://www.mindvalley.com/blog/wp-content/uploads/2016/12/Mindvalley-Christmas-165x75.png	C:/My%20Web%20Sites/SaskPls/www.mindvalley.com/blog/wp-content/uploads/2016/12/Mindvalley-Christmas-165x75.png	(from http://www.mindvalley.com/blog/category/announcements/)
13:50:06	86197/86197	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202017%2019:50:05%20GMT	http://www.mindvalley.com/blog/author/alexey/	C:/My%20Web%20Sites/SaskPls/www.mindvalley.com/blog/author/alexey/index.html	(from http://www.mindvalley.com/blog/category/announcements/)
13:50:21	75401/75401	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22547c0a02-12689%22	http://www.mindvalley.com/blog/wp-content/uploads/2014/11/Avi-Francesca-Pool.jpg	C:/My%20Web%20Sites/SaskPls/www.mindvalley.com/blog/wp-content/uploads/2014/11/Avi-Francesca-Pool.jpg	(from http://www.mindvalley.com/blog/category/announcements/)
13:50:23	104036/104036	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202017%2019:50:22%20GMT	http://www.mindvalley.com/blog/category/announcements/page/3/	C:/My%20Web%20Sites/SaskPls/www.mindvalley.com/blog/category/announcements/page/3/index.html	(from http://www.mindvalley.com/blog/category/announcements/)
13:50:31	348273/348273	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2255b080ed-55071%22	http://www.mindvalley.com/blog/wp-content/uploads/2015/07/Costa-Rica1.jpg	C:/My%20Web%20Sites/SaskPls/www.mindvalley.com/blog/wp-content/uploads/2015/07/Costa-Rica1.jpg	(from http://www.mindvalley.com/blog/category/announcements/)
13:50:33	78740/78740	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202017%2019:50:32%20GMT	http://www.mindvalley.com/blog/category/announcements/page/7/	C:/My%20Web%20Sites/SaskPls/www.mindvalley.com/blog/category/announcements/page/7/index.html	(from http://www.mindvalley.com/blog/category/announcements/)
13:50:36	79093/79093	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202017%2019:50:33%20GMT	http://www.mindvalley.com/blog/culture-2/mindvalley-celebrated-its-indian-culture-day-in-style-music-video/	C:/My%20Web%20Sites/SaskPls/www.mindvalley.com/blog/culture-2/mindvalley-celebrated-its-indian-culture-day-in-style-music-video/index.html	(from http://www.mindvalley.com/blog/category/announcements/)
13:50:40	161452/161452	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202017%2019:50:37%20GMT	http://www.mindvalley.com/blog/customerlove/motherhood-transformed-customer-support-centre-costa-rica/	C:/My%20Web%20Sites/SaskPls/www.mindvalley.com/blog/customerlove/motherhood-transformed-customer-support-centre-costa-rica/index.html	(from http://www.mindvalley.com/blog/category/announcements/)
13:50:42	100392/100392	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202017%2019:50:41%20GMT	http://www.mindvalley.com/blog/customerlove/the-2014-loveweek-wrap-up/	C:/My%20Web%20Sites/SaskPls/www.mindvalley.com/blog/customerlove/the-2014-loveweek-wrap-up/index.html	(from http://www.mindvalley.com/blog/category/announcements/)
13:50:43	86858/86858	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202017%2019:50:42%20GMT	http://www.mindvalley.com/blog/category/culture-2/page/2/	C:/My%20Web%20Sites/SaskPls/www.mindvalley.com/blog/category/culture-2/page/2/index.html	(from http://www.mindvalley.com/blog/category/culture-2/)
13:50:48	20788/20788	---MCZ	200	added ('OK')	image/png	etag:W/%225639deb5-5134%22	http://www.mindvalley.com/blog/wp-content/uploads/2015/11/Screen-Shot-2015-11-04-at-12.30.30-165x75.png	C:/My%20Web%20Sites/SaskPls/www.mindvalley.com/blog/wp-content/uploads/2015/11/Screen-Shot-2015-11-04-at-12.30.30-165x75.png	(from http://www.mindvalley.com/blog/category/announcements/)
13:51:02	118640/118640	---MC-	200	added ('OK')	application/rss+xml	etag:%2229b6e79ea141e1336efee826637aeaca%22	http://www.mindvalley.com/blog/category/culture-2/feed/	C:/My%20Web%20Sites/SaskPls/www.mindvalley.com/blog/category/culture-2/feed/index.html	(from http://www.mindvalley.com/blog/category/culture-2/)
13:51:11	235454/235454	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22561244b1-397be%22	http://www.mindvalley.com/blog/wp-content/uploads/2015/10/Mindvalley-Indian-Culture-Day-2015-1140x641.jpeg	C:/My%20Web%20Sites/SaskPls/www.mindvalley.com/blog/wp-content/uploads/2015/10/Mindvalley-Indian-Culture-Day-2015-1140x641.jpg	(from http://www.mindvalley.com/blog/category/culture-2/)
13:51:27	612643/612643	---MCZ	200	added ('OK')	image/png	etag:W/%2255a762f6-95923%22	http://www.mindvalley.com/blog/wp-content/uploads/2015/07/Ramadan-Sara.png	C:/My%20Web%20Sites/SaskPls/www.mindvalley.com/blog/wp-content/uploads/2015/07/Ramadan-Sara.html	(from http://www.mindvalley.com/blog/category/culture-2/)
